social,BSs,POI_Transportation,POI_Other
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,3,1
0.0,2.0,0,0
0.0,2.0,7,2
0.0,0.0,5,1
0.0,8.0,2,0
0.0,3.0,4,2
0.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,4.0,0,0
0.0,4.0,0,0
0.0,5.0,0,0
0.0,6.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,3.0,0,0
0.0,2.0,0,0
0.0,3.0,0,0
0.0,9.0,0,0
0.0,4.0,0,0
0.0,12.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,3.0,0,0
0.0,1.0,0,0
0.0,3.0,0,0
0.0,3.0,7,1
0.0,11.0,6,6
0.0,6.0,6,5
0.0,8.0,10,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,1,0
0.0,1.0,20,3
0.0,0.0,4,2
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,6.0,0,0
0.0,1.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,4.0,0,0
0.0,10.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,3.0,0,0
0.0,0.0,0,0
0.0,2.0,11,4
0.0,4.0,26,12
0.0,10.0,15,7
0.0,5.0,2,1
0.0,0.0,8,1
0.0,1.0,6,0
0.0,3.0,4,1
0.0,6.0,5,1
0.0,2.0,7,4
0.0,2.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,3.0,0,0
0.0,0.0,1,0
0.0,2.0,12,9
0.0,5.0,3,0
0.0,8.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,3.0,0,0
0.0,0.0,0,0
0.0,4.0,0,0
0.0,6.0,0,0
0.0,15.0,0,0
0.0,19.0,0,0
0.0,11.0,0,0
2.0,14.0,5,2
0.0,7.0,5,1
0.0,14.0,1,1
0.0,13.0,1,1
0.0,14.0,2,0
0.0,12.0,0,0
0.0,7.0,0,0
0.0,5.0,0,0
0.0,3.0,0,0
0.0,3.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,3.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,2.0,1,0
0.0,3.0,7,3
0.0,5.0,25,13
0.0,3.0,25,8
0.0,3.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,2,0
0.0,1.0,3,1
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,3,3
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,7.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,4,0
4.0,1.0,19,6
2.0,5.0,21,9
2.0,1.0,55,22
1.0,1.0,7,2
283.0,4.0,3,1
0.0,1.0,1,0
5.0,5.0,1,0
3.0,5.0,1,0
1.0,4.0,2,1
0.0,0.0,0,0
0.0,2.0,1,0
0.0,2.0,1,0
0.0,1.0,0,0
0.0,3.0,0,0
0.0,1.0,0,0
0.0,4.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,4.0,0,0
0.0,3.0,0,0
0.0,0.0,0,0
0.0,6.0,0,0
0.0,3.0,0,0
1.0,4.0,0,0
4.0,13.0,0,0
7.0,20.0,0,0
0.0,14.0,0,0
0.0,9.0,0,0
0.0,8.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,3.0,1,0
0.0,1.0,11,2
1.0,0.0,3,0
0.0,19.0,12,3
5.0,8.0,9,7
5.0,13.0,0,0
0.0,1.0,0,0
0.0,4.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,4.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,5.0,0,0
0.0,3.0,3,1
0.0,4.0,3,0
0.0,5.0,0,0
0.0,1.0,1,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,2,3
0.0,0.0,1,0
0.0,0.0,0,0
0.0,0.0,4,2
0.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,1,0
0.0,3.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,9.0,0,0
0.0,15.0,0,0
0.0,2.0,0,0
0.0,5.0,0,0
15.0,10.0,22,4
3.0,3.0,14,9
41.0,1.0,9,3
2.0,2.0,7,3
0.0,9.0,3,2
8.0,21.0,0,0
5.0,27.0,0,0
4.0,36.0,0,0
19.0,33.0,1,0
12.0,25.0,2,1
4.0,19.0,1,1
0.0,12.0,0,0
0.0,4.0,0,0
0.0,1.0,0,0
0.0,3.0,0,0
0.0,2.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,1.0,2,2
0.0,5.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
5.0,7.0,0,0
1.0,4.0,0,0
0.0,9.0,0,0
5.0,16.0,0,0
1.0,17.0,0,0
0.0,20.0,0,0
3.0,8.0,0,0
5.0,3.0,0,0
0.0,4.0,0,0
0.0,2.0,0,0
2.0,3.0,0,0
0.0,8.0,0,0
2.0,2.0,0,0
0.0,3.0,0,0
0.0,7.0,0,0
1.0,3.0,5,1
0.0,9.0,3,1
4.0,25.0,0,0
0.0,2.0,0,0
1.0,2.0,0,0
0.0,2.0,0,0
2.0,1.0,0,0
0.0,1.0,1,0
0.0,0.0,0,0
0.0,4.0,0,0
0.0,3.0,0,0
0.0,3.0,0,0
0.0,4.0,0,0
0.0,3.0,6,1
0.0,2.0,2,0
0.0,0.0,1,0
0.0,4.0,0,0
0.0,7.0,2,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,6,5
0.0,0.0,0,0
0.0,0.0,1,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,1,0
4.0,1.0,0,0
5.0,15.0,2,0
2.0,3.0,0,0
2.0,4.0,0,0
3.0,10.0,5,3
6.0,5.0,4,2
0.0,3.0,2,0
3.0,19.0,1,0
12.0,17.0,0,0
26.0,12.0,0,0
8.0,5.0,2,1
18.0,3.0,9,4
11.0,7.0,13,7
20.0,7.0,4,3
44.0,17.0,5,3
16.0,24.0,0,0
4.0,14.0,0,0
6.0,6.0,0,0
1.0,10.0,0,0
0.0,3.0,0,0
0.0,2.0,0,0
0.0,4.0,0,0
0.0,13.0,0,0
0.0,4.0,0,0
5.0,4.0,0,0
6.0,10.0,0,0
3.0,19.0,0,0
1.0,15.0,0,0
4.0,8.0,0,0
0.0,3.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
2.0,0.0,0,0
0.0,3.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,3.0,0,0
0.0,5.0,0,0
2.0,3.0,20,11
53.0,16.0,2,1
0.0,8.0,0,0
2.0,1.0,0,0
0.0,2.0,0,0
7.0,2.0,0,0
0.0,0.0,0,0
3.0,1.0,0,0
0.0,1.0,0,0
0.0,3.0,0,0
0.0,2.0,0,0
0.0,3.0,0,0
0.0,2.0,1,1
0.0,1.0,14,8
0.0,3.0,10,2
0.0,4.0,0,0
0.0,1.0,10,3
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,1.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
6.0,3.0,0,0
4.0,13.0,1,0
7.0,8.0,0,0
21.0,6.0,1,0
0.0,15.0,1,0
30.0,26.0,0,0
11.0,22.0,0,0
6.0,8.0,1,0
1.0,5.0,0,0
1.0,5.0,0,0
14.0,4.0,16,8
3.0,3.0,15,8
3.0,2.0,26,17
136.0,22.0,29,25
22.0,8.0,20,19
0.0,5.0,0,0
0.0,11.0,0,0
7.0,10.0,0,0
3.0,19.0,2,2
4.0,35.0,0,0
12.0,42.0,0,0
5.0,35.0,0,0
0.0,21.0,0,0
3.0,17.0,0,0
4.0,19.0,0,0
10.0,13.0,1,0
2.0,6.0,3,2
3.0,1.0,0,0
6.0,2.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
6.0,0.0,1,0
0.0,5.0,0,0
0.0,2.0,3,0
0.0,2.0,0,0
0.0,4.0,6,0
1.0,8.0,2,2
2.0,26.0,0,0
0.0,4.0,1,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,4.0,0,0
3.0,7.0,5,2
0.0,8.0,8,2
0.0,4.0,0,0
0.0,4.0,6,1
0.0,2.0,5,1
0.0,4.0,7,0
0.0,2.0,10,2
0.0,3.0,21,2
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,1,0
0.0,2.0,0,0
46.0,25.0,0,0
13.0,20.0,0,0
0.0,11.0,0,0
3.0,14.0,4,1
7.0,10.0,3,1
6.0,3.0,9,4
63.0,6.0,18,6
9.0,4.0,3,1
0.0,3.0,9,2
193.0,2.0,8,2
123.0,1.0,25,15
139.0,5.0,13,3
21.0,10.0,1,1
10.0,2.0,3,3
4.0,2.0,0,0
0.0,3.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,2.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,2.0,1,0
0.0,3.0,0,0
2.0,4.0,14,2
34.0,3.0,4,0
14.0,0.0,10,2
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,1,0
0.0,0.0,14,1
6.0,0.0,4,1
7.0,3.0,4,2
0.0,1.0,6,0
0.0,1.0,18,7
0.0,5.0,5,0
2.0,17.0,0,0
2.0,2.0,1,0
62.0,1.0,2,0
0.0,2.0,0,0
3.0,1.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,3.0,0,0
0.0,11.0,68,36
3.0,1.0,25,11
0.0,0.0,13,6
0.0,1.0,3,1
0.0,1.0,5,1
0.0,2.0,10,2
0.0,0.0,2,1
0.0,2.0,3,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,2,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,1,0
0.0,0.0,2,1
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,5.0,0,0
0.0,2.0,0,0
3.0,13.0,0,0
50.0,17.0,0,0
50.0,28.0,0,0
2.0,8.0,0,0
19.0,14.0,12,1
6.0,12.0,1,0
11.0,1.0,21,9
3.0,3.0,16,5
29.0,0.0,0,0
0.0,3.0,0,0
3.0,5.0,11,2
37.0,4.0,9,2
37.0,7.0,33,8
7.0,4.0,0,0
2.0,0.0,0,0
0.0,0.0,0,0
0.0,4.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,4.0,0,0
0.0,2.0,0,0
1.0,3.0,0,0
0.0,0.0,1,0
0.0,2.0,0,0
1.0,4.0,18,13
0.0,0.0,4,0
0.0,3.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
3.0,0.0,2,0
2.0,0.0,22,8
0.0,0.0,12,5
1.0,2.0,2,0
0.0,4.0,2,2
1.0,2.0,7,1
5.0,8.0,5,1
5.0,23.0,3,1
0.0,2.0,2,1
5.0,0.0,1,1
1.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
141.0,4.0,0,0
2.0,5.0,31,21
0.0,3.0,44,14
0.0,6.0,18,4
0.0,1.0,5,1
0.0,1.0,22,8
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,1,0
0.0,1.0,1,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
4.0,4.0,2,1
1.0,20.0,0,0
6.0,6.0,0,0
2.0,4.0,0,0
26.0,9.0,2,0
17.0,3.0,5,1
38.0,4.0,61,8
13.0,1.0,17,1
1.0,4.0,8,2
0.0,1.0,6,1
119.0,0.0,14,7
0.0,3.0,2,0
0.0,5.0,31,3
0.0,0.0,5,1
9.0,6.0,8,1
0.0,2.0,0,0
0.0,4.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,3.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,3.0,0,0
5.0,1.0,1,0
1.0,0.0,0,0
3.0,2.0,2,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,3,2
2.0,0.0,1,0
0.0,0.0,8,0
0.0,2.0,11,1
0.0,1.0,13,0
0.0,2.0,7,1
1.0,2.0,11,1
3.0,12.0,6,2
0.0,0.0,2,0
5.0,2.0,4,1
21.0,0.0,0,0
0.0,0.0,0,0
0.0,5.0,0,0
15.0,3.0,28,14
2.0,2.0,37,15
0.0,4.0,21,10
0.0,1.0,7,2
0.0,0.0,17,3
0.0,4.0,2,1
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,2,0
0.0,0.0,6,1
0.0,1.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,1.0,2,1
0.0,0.0,0,0
0.0,1.0,1,0
0.0,0.0,2,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
2.0,1.0,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,4.0,0,0
9.0,16.0,0,0
4.0,9.0,4,1
4.0,4.0,18,8
3.0,10.0,3,0
3.0,2.0,0,0
0.0,3.0,0,0
133.0,7.0,2,0
25.0,23.0,9,3
18.0,13.0,23,3
30.0,6.0,21,4
0.0,4.0,17,12
15.0,4.0,14,4
6.0,0.0,2,0
3.0,0.0,0,0
4.0,1.0,14,2
3.0,1.0,0,0
12.0,1.0,5,3
0.0,5.0,0,0
0.0,1.0,0,0
0.0,0.0,3,1
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
9.0,2.0,0,0
6.0,0.0,0,0
1.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
1.0,0.0,0,0
180.0,0.0,8,7
2.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,3,1
0.0,0.0,8,0
0.0,2.0,6,2
0.0,4.0,5,0
4.0,6.0,17,1
2.0,23.0,7,4
0.0,10.0,10,3
0.0,5.0,8,2
21.0,2.0,0,0
0.0,4.0,1,0
5.0,9.0,5,5
17.0,3.0,16,3
0.0,10.0,12,3
0.0,4.0,1,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,1,0
0.0,0.0,2,0
0.0,1.0,6,2
0.0,1.0,2,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,1,0
0.0,1.0,0,0
0.0,1.0,3,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
9.0,19.0,0,0
3.0,13.0,12,1
0.0,2.0,11,2
0.0,1.0,13,4
0.0,2.0,0,0
0.0,4.0,3,1
27.0,4.0,2,1
957.0,3.0,9,4
367.0,27.0,2,1
46.0,23.0,17,2
19.0,10.0,30,8
5.0,5.0,1,0
3.0,3.0,16,4
0.0,0.0,1,0
0.0,0.0,0,0
0.0,1.0,0,0
36.0,2.0,0,0
0.0,0.0,4,0
4.0,11.0,5,0
0.0,0.0,2,0
0.0,1.0,4,2
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
1.0,0.0,3,1
0.0,1.0,5,2
3.0,4.0,0,0
0.0,4.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,6,2
3.0,3.0,4,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,4,0
0.0,5.0,12,3
0.0,4.0,9,1
0.0,2.0,11,1
2.0,2.0,8,1
0.0,7.0,8,5
5.0,21.0,7,0
0.0,8.0,17,5
0.0,3.0,9,2
12.0,0.0,20,6
8.0,7.0,25,9
111.0,1.0,25,6
44.0,1.0,9,2
0.0,7.0,14,2
0.0,2.0,4,1
0.0,2.0,11,5
0.0,2.0,2,0
0.0,2.0,1,0
0.0,2.0,2,1
1.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,5,2
0.0,2.0,9,1
0.0,0.0,2,1
0.0,3.0,2,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
6.0,0.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,7.0,0,0
2.0,6.0,2,1
0.0,2.0,19,5
5.0,4.0,1,0
13.0,2.0,7,2
22.0,7.0,21,7
2.0,5.0,6,1
8.0,6.0,1,0
3.0,4.0,0,0
10.0,2.0,1,0
97.0,13.0,1,0
43.0,15.0,4,1
58.0,9.0,34,14
30.0,11.0,11,8
6.0,9.0,16,11
0.0,0.0,0,0
0.0,0.0,0,0
3.0,0.0,1,0
171.0,0.0,6,2
187.0,2.0,13,5
19.0,9.0,5,1
0.0,0.0,0,0
3.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,1,1
1.0,8.0,5,0
1.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
2.0,3.0,4,0
9.0,2.0,1,0
0.0,1.0,0,0
4.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,3,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,4.0,2,0
0.0,4.0,0,0
2.0,35.0,8,3
1.0,2.0,11,6
2.0,3.0,12,3
20.0,7.0,6,3
10.0,1.0,7,2
30.0,3.0,1,1
9.0,7.0,2,1
4.0,3.0,3,0
0.0,6.0,2,0
3.0,2.0,2,1
0.0,2.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,3.0,0,0
0.0,2.0,0,0
0.0,5.0,0,0
0.0,3.0,0,0
0.0,3.0,0,0
0.0,5.0,5,2
0.0,3.0,48,14
0.0,6.0,29,17
0.0,1.0,2,1
0.0,1.0,0,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,1,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,1,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
